Order ID,Order Date,Region,Category,Sub-Category,Segment,Quantity,Unit Price,Discount,Sales,Profit,Year,Month
ORD649,2020-06-12,South,Office Supplies,Art,Consumer,5,91.7,0.3,320.95,51.29,2020.0,6.0
ORD650,2019-12-09,West,Office Supplies,Binders,Consumer,5,137.26,0.15,583.35,126.01,2019.0,12.0
ORD651,,South,Office Supplies,Binders,Consumer,3,45.62,0.2,109.49,24.63,,
ORD652,2018-12-04,South,Furniture,Chairs,Consumer,3,39.69,0.0,119.07,21.5,2018.0,12.0
ORD653,,East,Furniture,Bookcases,Home Office,4,140.05,0.3,392.14,65.17,,
ORD654,,South,Office Supplies,Binders,Corporate,2,144.87,0.0,289.74,51.29,,
ORD655,,Central,Technology,Accessories,Corporate,4,102.87,0.0,411.48,72.37,,
ORD656,,West,Technology,Accessories,Corporate,3,147.93,0.1,399.41,105.69,,
ORD657,,East,Furniture,Bookcases,Corporate,2,147.41,0.2,235.86,42.38,,
ORD658,,South,Furniture,Chairs,Home Office,1,178.65,0.0,178.65,38.87,,
ORD659,,East,Furniture,Tables,Corporate,1,202.24,0.1,182.02,51.0,,
ORD660,,South,Office Supplies,Paper,Home Office,4,67.75,0.15,230.35,38.76,,
ORD661,2018-08-01,South,Furniture,Furnishings,Consumer,4,43.8,0.15,148.92,24.83,2018.0,8.0
ORD662,,Central,Furniture,Tables,Home Office,5,30.68,0.15,130.39,30.57,,
ORD663,,Central,Office Supplies,Paper,Home Office,3,146.85,0.15,374.47,81.71,,
ORD664,,Central,Office Supplies,Binders,Consumer,5,109.02,0.1,490.59,88.88,,
ORD665,,South,Furniture,Chairs,Consumer,5,134.39,0.0,671.95,126.15,,
ORD666,2020-01-06,South,Office Supplies,Art,Corporate,2,86.53,0.3,121.14,16.91,2020.0,1.0
ORD667,2019-01-01,East,Office Supplies,Paper,Corporate,1,131.14,0.3,91.8,16.97,2019.0,1.0
ORD668,,West,Office Supplies,Storage,Consumer,2,94.36,0.2,150.98,36.64,,
ORD669,2020-01-11,Central,Furniture,Tables,Consumer,3,76.52,0.2,183.65,61.32,2020.0,1.0
ORD670,,West,Office Supplies,Art,Consumer,2,11.58,0.0,23.16,3.97,,
ORD671,2020-07-09,Central,Furniture,Bookcases,Consumer,1,53.53,0.15,45.5,9.48,2020.0,7.0
ORD672,,Central,Office Supplies,Art,Consumer,4,28.67,0.0,114.68,21.98,,
ORD673,,South,Office Supplies,Paper,Home Office,4,121.04,0.1,435.74,128.8,,
ORD674,,East,Office Supplies,Binders,Corporate,1,169.51,0.3,118.66,29.42,,
ORD675,,Central,Office Supplies,Art,Home Office,4,9.37,0.3,26.24,6.03,,
ORD676,,South,Office Supplies,Storage,Corporate,2,147.32,0.15,250.44,64.32,,
ORD677,2020-07-07,East,Office Supplies,Art,Corporate,2,127.62,0.1,229.72,50.19,2020.0,7.0
ORD678,2018-01-05,West,Office Supplies,Paper,Corporate,5,34.03,0.1,153.14,21.36,2018.0,1.0
ORD679,2018-08-01,South,Office Supplies,Storage,Consumer,3,163.76,0.0,491.28,83.54,2018.0,8.0
ORD680,,East,Technology,Copiers,Home Office,2,32.01,0.0,64.02,13.95,,
ORD681,,West,Furniture,Chairs,Corporate,2,65.55,0.1,117.99,15.41,,
ORD682,2020-12-09,South,Furniture,Tables,Corporate,3,118.59,0.1,320.19,81.67,2020.0,12.0
ORD683,,East,Technology,Computers,Home Office,3,148.99,0.1,402.27,36.49,,
ORD684,2019-05-03,West,Technology,Accessories,Consumer,4,150.18,0.0,600.72,157.04,2019.0,5.0
ORD685,2020-05-06,East,Technology,Phones,Consumer,3,104.94,0.1,283.34,66.38,2020.0,5.0
ORD686,,South,Office Supplies,Storage,Corporate,4,103.39,0.3,289.49,59.33,,
ORD687,2022-11-08,West,Furniture,Chairs,Consumer,4,129.71,0.1,466.96,72.35,2022.0,11.0
ORD688,2020-10-09,West,Furniture,Chairs,Consumer,1,92.3,0.1,83.07,18.89,2020.0,10.0
ORD689,,South,Office Supplies,Storage,Home Office,2,124.71,0.0,249.42,70.3,,
ORD690,2020-11-08,Central,Office Supplies,Paper,Home Office,4,89.38,0.15,303.89,43.66,2020.0,11.0
ORD691,,East,Office Supplies,Art,Corporate,5,63.79,0.0,318.95,72.53,,
ORD692,,Central,Technology,Copiers,Home Office,2,48.01,0.3,67.21,14.44,,
ORD693,2020-04-10,Central,Office Supplies,Storage,Consumer,3,42.76,0.0,128.28,24.48,2020.0,4.0
ORD694,,West,Technology,Copiers,Home Office,4,140.67,0.15,478.28,66.55,,
ORD695,2021-05-01,West,Office Supplies,Art,Home Office,3,127.99,0.1,345.57,89.15,2021.0,5.0
ORD696,,East,Office Supplies,Paper,Consumer,4,124.92,0.0,499.68,58.84,,
ORD697,2019-03-10,Central,Technology,Computers,Consumer,2,70.24,0.0,140.48,25.89,2019.0,3.0
ORD698,,South,Office Supplies,Art,Corporate,4,86.18,0.2,275.78,21.87,,
ORD699,2019-10-03,West,Office Supplies,Paper,Corporate,4,120.98,0.1,435.53,114.62,2019.0,10.0
ORD700,,Central,Technology,Computers,Consumer,5,134.8,0.2,539.2,122.32,,
ORD701,,West,Office Supplies,Art,Consumer,5,129.45,0.2,517.8,111.67,,
ORD702,2022-05-04,South,Office Supplies,Art,Home Office,4,131.44,0.0,525.76,111.95,2022.0,5.0
ORD703,2018-08-10,Central,Furniture,Bookcases,Corporate,2,93.2,0.0,186.4,46.01,2018.0,8.0
ORD704,,South,Office Supplies,Storage,Corporate,1,120.96,0.1,108.86,29.0,,
ORD705,,West,Office Supplies,Art,Home Office,2,72.3,0.1,130.14,22.4,,
ORD706,,Central,Technology,Phones,Consumer,4,137.04,0.0,548.16,92.93,,
ORD707,,South,Technology,Accessories,Corporate,1,96.04,0.2,76.83,13.34,,
ORD708,,East,Office Supplies,Art,Corporate,3,152.36,0.2,365.66,74.18,,
ORD709,,West,Technology,Phones,Corporate,3,14.8,0.3,31.08,4.21,,
ORD710,,East,Technology,Accessories,Home Office,4,213.21,0.0,852.84,151.16,,
ORD711,,East,Office Supplies,Binders,Corporate,4,84.97,0.2,271.9,49.96,,
ORD712,,East,Furniture,Tables,Corporate,1,107.65,0.3,75.36,12.24,,
ORD713,,West,Technology,Phones,Corporate,5,101.9,0.0,509.5,82.93,,
ORD714,,West,Furniture,Bookcases,Corporate,1,99.88,0.0,99.88,15.44,,
ORD715,,Central,Technology,Accessories,Corporate,1,132.98,0.0,132.98,22.6,,
ORD716,2022-03-11,East,Technology,Copiers,Consumer,2,68.72,0.1,123.7,31.58,2022.0,3.0
ORD717,,West,Technology,Computers,Corporate,3,65.13,0.1,175.85,40.13,,
ORD718,,South,Office Supplies,Art,Home Office,4,133.47,0.0,533.88,149.04,,
ORD719,,West,Furniture,Bookcases,Consumer,4,99.98,0.2,319.94,67.96,,
ORD720,,East,Office Supplies,Storage,Consumer,4,113.32,0.15,385.29,91.23,,
ORD721,2020-09-11,South,Furniture,Tables,Home Office,1,153.3,0.2,122.64,36.85,2020.0,9.0
ORD722,2021-03-07,West,Furniture,Tables,Corporate,2,19.98,0.0,39.96,5.87,2021.0,3.0
ORD723,,West,Furniture,Chairs,Consumer,4,170.43,0.2,545.38,62.73,,
ORD724,2020-04-01,South,Technology,Computers,Corporate,2,105.19,0.15,178.82,27.44,2020.0,4.0
ORD725,,Central,Furniture,Tables,Consumer,5,22.74,0.15,96.64,14.87,,
ORD726,,Central,Furniture,Furnishings,Home Office,3,45.46,0.15,115.92,17.97,,
ORD727,2019-06-05,Central,Office Supplies,Art,Home Office,1,162.66,0.0,162.66,21.23,2019.0,6.0
ORD728,2019-11-07,East,Office Supplies,Binders,Corporate,4,77.5,0.0,310.0,77.3,2019.0,11.0
ORD729,,South,Furniture,Chairs,Home Office,5,166.44,0.0,832.2,162.19,,
ORD730,,West,Office Supplies,Art,Consumer,3,110.48,0.3,232.01,47.0,,
ORD731,,East,Office Supplies,Art,Home Office,1,159.65,0.0,159.65,23.13,,
ORD732,,South,Technology,Computers,Consumer,3,125.18,0.3,262.88,60.34,,
ORD733,2021-12-03,Central,Office Supplies,Art,Consumer,5,135.19,0.0,675.95,94.05,2021.0,12.0
ORD734,,South,Technology,Computers,Corporate,1,143.38,0.0,143.38,23.25,,
ORD735,,West,Office Supplies,Binders,Home Office,4,110.46,0.1,397.66,101.81,,
ORD736,2020-09-09,Central,Technology,Copiers,Corporate,4,25.8,0.0,103.2,27.53,2020.0,9.0
ORD737,,South,Technology,Computers,Corporate,5,130.41,0.1,586.85,89.89,,
ORD738,2019-01-04,South,Office Supplies,Storage,Consumer,5,155.82,0.2,623.28,163.24,2019.0,1.0
ORD739,,West,Technology,Accessories,Corporate,2,49.61,0.1,89.3,18.11,,
ORD740,,South,Office Supplies,Storage,Corporate,4,171.07,0.1,615.85,112.5,,
ORD741,,East,Furniture,Chairs,Corporate,2,14.49,0.0,28.98,7.06,,
ORD742,2021-06-11,West,Technology,Phones,Home Office,1,104.11,0.15,88.49,26.53,2021.0,6.0
ORD743,,Central,Furniture,Furnishings,Corporate,3,78.65,0.0,235.95,48.33,,
ORD744,2018-06-02,East,Office Supplies,Binders,Consumer,3,148.1,0.1,399.87,65.22,2018.0,6.0
ORD745,2022-05-05,South,Furniture,Tables,Corporate,1,35.5,0.15,30.18,7.87,2022.0,5.0
ORD746,,East,Technology,Copiers,Home Office,4,89.19,0.0,356.76,73.87,,
ORD747,2022-01-02,Central,Office Supplies,Binders,Consumer,5,133.29,0.3,466.51,62.92,2022.0,1.0
ORD748,,East,Furniture,Tables,Home Office,2,78.51,0.3,109.91,26.17,,
ORD749,,West,Technology,Accessories,Home Office,2,71.55,0.1,128.79,21.14,,
ORD750,,South,Technology,Copiers,Consumer,3,87.37,0.15,222.79,47.57,,
ORD751,,East,Technology,Phones,Consumer,4,44.23,0.2,141.54,25.31,,
ORD752,2018-10-02,South,Office Supplies,Art,Home Office,4,31.62,0.1,113.83,22.82,2018.0,10.0
ORD753,,Central,Office Supplies,Binders,Home Office,3,137.19,0.1,370.41,70.26,,
ORD754,2021-12-01,West,Office Supplies,Binders,Consumer,5,37.53,0.1,168.89,39.53,2021.0,12.0
ORD755,,East,Technology,Computers,Corporate,4,77.34,0.1,278.42,66.12,,
ORD756,2020-09-07,South,Furniture,Furnishings,Consumer,1,82.12,0.3,57.48,7.84,2020.0,9.0
ORD757,,Central,Office Supplies,Art,Consumer,3,98.26,0.0,294.78,38.21,,
ORD758,,West,Furniture,Furnishings,Corporate,1,126.69,0.0,126.69,20.87,,
ORD759,2022-10-03,West,Office Supplies,Paper,Home Office,1,122.39,0.0,122.39,29.5,2022.0,10.0
ORD760,2019-03-10,South,Furniture,Chairs,Home Office,5,33.28,0.0,166.4,24.97,2019.0,3.0
ORD761,2020-07-08,Central,Furniture,Bookcases,Consumer,5,98.96,0.3,346.36,59.58,2020.0,7.0
ORD762,,West,Technology,Accessories,Home Office,2,46.7,0.2,74.72,16.62,,
ORD763,,South,Office Supplies,Art,Consumer,5,63.78,0.0,318.9,38.66,,
ORD764,2022-11-09,Central,Technology,Computers,Corporate,3,144.17,0.15,367.63,74.85,2022.0,11.0
ORD765,2019-07-11,Central,Technology,Copiers,Corporate,3,171.53,0.0,514.59,125.53,2019.0,7.0
ORD766,,West,Furniture,Furnishings,Home Office,4,89.12,0.1,320.83,84.55,,
ORD767,2021-01-09,South,Furniture,Bookcases,Corporate,5,119.67,0.15,508.6,99.91,2021.0,1.0
ORD768,2020-10-08,Central,Office Supplies,Storage,Corporate,5,105.26,0.2,421.04,63.17,2020.0,10.0
ORD769,,West,Technology,Phones,Home Office,2,38.67,0.1,69.61,10.11,,
ORD770,,Central,Technology,Accessories,Home Office,1,125.31,0.3,87.72,19.89,,
ORD771,,East,Office Supplies,Paper,Home Office,4,103.1,0.0,412.4,107.22,,
ORD772,2019-10-08,West,Technology,Accessories,Corporate,4,40.54,0.2,129.73,28.49,2019.0,10.0
ORD773,2018-05-09,Central,Furniture,Tables,Consumer,3,92.77,0.0,278.31,41.05,2018.0,5.0
ORD774,,South,Furniture,Furnishings,Corporate,3,188.43,0.15,480.5,110.74,,
ORD775,,Central,Furniture,Tables,Home Office,4,52.57,0.2,168.22,38.27,,
ORD776,,West,Office Supplies,Storage,Consumer,1,115.96,0.0,115.96,20.74,,
ORD777,,East,Office Supplies,Storage,Consumer,3,79.67,0.15,203.16,35.4,,
ORD778,2022-06-07,South,Furniture,Tables,Consumer,3,128.41,0.0,385.23,68.1,2022.0,6.0
ORD779,,South,Office Supplies,Art,Corporate,5,132.6,0.0,663.0,127.15,,
ORD780,2021-03-12,West,Office Supplies,Art,Corporate,1,117.32,0.2,93.86,17.56,2021.0,3.0
ORD781,,East,Technology,Computers,Consumer,4,191.08,0.0,764.32,126.38,,
ORD782,,Central,Technology,Accessories,Home Office,1,119.45,0.0,119.45,15.48,,
ORD783,,South,Furniture,Bookcases,Consumer,3,93.02,0.2,223.25,55.78,,
ORD784,2020-05-09,East,Furniture,Bookcases,Corporate,5,148.8,0.15,632.4,107.18,2020.0,5.0
ORD785,2021-11-11,Central,Office Supplies,Storage,Consumer,1,149.06,0.0,149.06,36.53,2021.0,11.0
ORD786,2019-04-09,Central,Furniture,Tables,Consumer,5,78.23,0.0,391.15,94.62,2019.0,4.0
ORD787,,South,Furniture,Furnishings,Consumer,5,147.62,0.15,627.38,125.27,,
ORD788,,Central,Office Supplies,Storage,Consumer,2,160.04,0.2,256.06,42.76,,
ORD789,,South,Technology,Copiers,Consumer,5,134.17,0.0,670.85,165.98,,
ORD790,,Central,Technology,Computers,Consumer,2,111.73,0.1,201.11,31.54,,
ORD791,,South,Furniture,Furnishings,Home Office,1,135.03,0.1,121.53,20.96,,
ORD792,,East,Office Supplies,Binders,Home Office,5,82.36,0.15,350.03,29.89,,
ORD793,,Central,Furniture,Tables,Home Office,5,100.94,0.2,403.76,65.07,,
ORD794,,East,Office Supplies,Storage,Corporate,2,119.42,0.15,203.01,52.73,,
ORD795,,South,Technology,Computers,Home Office,4,49.32,0.1,177.55,37.52,,
ORD796,,West,Office Supplies,Art,Consumer,3,171.09,0.3,359.29,88.52,,
ORD797,2020-07-04,East,Furniture,Bookcases,Corporate,2,141.48,0.1,254.66,46.92,2020.0,7.0
ORD798,,West,Furniture,Furnishings,Consumer,5,44.42,0.3,155.47,20.78,,
ORD799,2022-07-03,South,Technology,Phones,Home Office,4,97.52,0.0,390.08,81.08,2022.0,7.0
ORD800,2019-12-03,West,Furniture,Furnishings,Corporate,3,140.96,0.0,422.88,93.98,2019.0,12.0
ORD801,,Central,Technology,Accessories,Home Office,1,88.04,0.15,74.83,8.37,,
ORD802,,West,Furniture,Chairs,Corporate,2,25.22,0.3,35.31,6.4,,
ORD803,2019-02-12,West,Technology,Computers,Corporate,1,94.42,0.2,75.54,10.32,2019.0,2.0
ORD804,,Central,Technology,Accessories,Home Office,4,119.41,0.3,334.35,55.87,,
ORD805,,East,Technology,Computers,Consumer,1,161.36,0.15,137.16,33.17,,
ORD806,,East,Office Supplies,Binders,Corporate,4,97.51,0.2,312.03,52.58,,
ORD807,,Central,Technology,Accessories,Consumer,4,130.79,0.15,444.69,62.69,,
ORD808,,Central,Technology,Accessories,Consumer,2,85.11,0.3,119.15,24.69,,
ORD809,2019-08-10,West,Furniture,Furnishings,Consumer,3,136.59,0.2,327.82,99.74,2019.0,8.0
ORD810,,West,Furniture,Furnishings,Corporate,3,70.66,0.1,190.78,22.52,,
ORD811,,West,Furniture,Tables,Corporate,4,103.67,0.0,414.68,74.89,,
ORD812,,South,Furniture,Chairs,Corporate,1,36.37,0.0,36.37,8.98,,
ORD813,2022-06-12,West,Office Supplies,Paper,Consumer,3,135.69,0.3,284.95,25.7,2022.0,6.0
ORD814,2020-07-03,West,Technology,Computers,Consumer,2,103.58,0.15,176.09,46.59,2020.0,7.0
ORD815,,South,Office Supplies,Binders,Corporate,5,93.69,0.1,421.61,71.44,,
ORD816,,South,Furniture,Furnishings,Consumer,3,98.49,0.0,295.47,71.82,,
ORD817,2021-03-06,South,Furniture,Chairs,Corporate,4,139.03,0.0,556.12,38.88,2021.0,3.0
ORD818,,West,Office Supplies,Binders,Home Office,5,71.75,0.3,251.12,49.89,,
ORD819,,East,Office Supplies,Storage,Corporate,2,26.8,0.1,48.24,7.89,,
ORD820,,South,Office Supplies,Storage,Home Office,5,191.27,0.0,956.35,162.63,,
ORD821,,Central,Technology,Accessories,Consumer,4,91.94,0.3,257.43,32.48,,
ORD822,,East,Furniture,Bookcases,Consumer,2,51.89,0.0,103.78,20.25,,
ORD823,,East,Technology,Accessories,Corporate,2,112.11,0.1,201.8,32.77,,
ORD824,,Central,Technology,Computers,Consumer,3,58.5,0.0,175.5,34.99,,
ORD825,2022-08-10,Central,Technology,Accessories,Corporate,5,142.36,0.0,711.8,158.78,2022.0,8.0
ORD826,2019-06-04,East,Technology,Phones,Consumer,3,95.61,0.1,258.15,31.99,2019.0,6.0
ORD827,2022-10-12,East,Technology,Accessories,Home Office,2,70.04,0.3,98.06,14.3,2022.0,10.0
ORD828,2020-07-01,West,Technology,Phones,Home Office,1,80.02,0.1,72.02,16.57,2020.0,7.0
ORD829,,West,Office Supplies,Binders,Home Office,4,96.21,0.0,384.84,119.92,,
ORD830,,Central,Furniture,Bookcases,Consumer,5,151.19,0.3,529.16,113.09,,
ORD831,2020-02-11,West,Office Supplies,Paper,Corporate,1,128.95,0.2,103.16,23.41,2020.0,2.0
ORD832,,West,Technology,Phones,Consumer,2,80.36,0.0,160.72,32.42,,
ORD833,,West,Office Supplies,Art,Corporate,1,69.31,0.2,55.45,8.05,,
ORD834,2019-12-07,South,Technology,Phones,Consumer,1,128.91,0.15,109.57,16.71,2019.0,12.0
ORD835,2019-10-08,West,Office Supplies,Paper,Home Office,1,155.87,0.0,155.87,38.42,2019.0,10.0
ORD836,,Central,Furniture,Bookcases,Corporate,4,38.87,0.0,155.48,25.0,,
ORD837,2018-04-01,South,Office Supplies,Binders,Consumer,1,70.88,0.2,56.7,10.63,2018.0,4.0
ORD838,2019-06-03,East,Office Supplies,Paper,Consumer,1,98.7,0.1,88.83,11.53,2019.0,6.0
ORD839,,West,Furniture,Furnishings,Home Office,3,10.85,0.0,32.55,9.87,,
ORD840,,East,Furniture,Bookcases,Consumer,2,104.19,0.15,177.12,44.97,,
ORD841,,South,Office Supplies,Paper,Home Office,3,103.34,0.2,248.02,46.86,,
ORD842,,West,Office Supplies,Art,Home Office,1,116.0,0.15,98.6,17.65,,
ORD843,,West,Furniture,Chairs,Consumer,1,22.02,0.2,17.62,3.76,,
ORD844,2018-02-09,East,Technology,Copiers,Consumer,4,76.74,0.0,306.96,71.02,2018.0,2.0
ORD845,2022-10-05,West,Furniture,Furnishings,Corporate,5,154.58,0.0,772.9,200.09,2022.0,10.0
ORD846,2018-08-07,Central,Technology,Phones,Corporate,4,68.22,0.1,245.59,34.74,2018.0,8.0
ORD847,2021-02-08,West,Furniture,Bookcases,Home Office,3,79.33,0.0,237.99,48.85,2021.0,2.0
ORD848,,East,Furniture,Tables,Home Office,1,83.6,0.0,83.6,13.15,,
ORD849,2019-01-05,Central,Furniture,Chairs,Corporate,4,99.01,0.2,316.83,54.7,2019.0,1.0
ORD850,,South,Furniture,Chairs,Corporate,1,77.14,0.0,77.14,12.46,,
ORD851,,Central,Furniture,Bookcases,Consumer,2,81.94,0.15,139.3,17.3,,
ORD852,,East,Office Supplies,Art,Corporate,1,165.18,0.2,132.14,26.53,,
ORD853,,East,Technology,Computers,Corporate,2,153.17,0.3,214.44,23.73,,
ORD854,2018-04-10,South,Technology,Accessories,Home Office,2,94.78,0.15,161.13,27.83,2018.0,4.0
ORD855,,East,Technology,Copiers,Consumer,5,105.3,0.2,421.2,102.7,,
ORD856,2022-08-04,West,Office Supplies,Art,Consumer,3,41.79,0.2,100.3,17.69,2022.0,8.0
ORD857,,East,Office Supplies,Binders,Corporate,1,6.68,0.0,6.68,1.49,,
ORD858,2018-11-10,South,Furniture,Chairs,Home Office,4,15.05,0.1,54.18,13.6,2018.0,11.0
ORD859,,West,Technology,Computers,Consumer,3,122.0,0.0,366.0,70.25,,
ORD860,,West,Furniture,Bookcases,Home Office,5,141.5,0.2,566.0,140.09,,
ORD861,,East,Furniture,Bookcases,Home Office,3,150.19,0.0,450.57,87.83,,
ORD862,2022-04-11,East,Furniture,Furnishings,Corporate,3,175.15,0.2,420.36,60.23,2022.0,4.0
ORD863,2020-05-02,South,Furniture,Chairs,Corporate,4,113.54,0.0,454.16,58.35,2020.0,5.0
ORD864,,South,Technology,Copiers,Consumer,4,55.57,0.3,155.6,45.12,,
ORD865,2019-02-06,East,Office Supplies,Storage,Corporate,1,77.78,0.0,77.78,15.02,2019.0,2.0
ORD866,,South,Office Supplies,Storage,Consumer,3,158.54,0.3,332.93,74.89,,
ORD867,,South,Office Supplies,Art,Home Office,2,106.03,0.0,212.06,59.41,,
ORD868,2019-06-07,East,Furniture,Furnishings,Consumer,3,123.16,0.15,314.06,85.24,2019.0,6.0
ORD869,,Central,Furniture,Bookcases,Corporate,4,101.93,0.0,407.72,86.77,,
ORD870,,East,Technology,Copiers,Consumer,3,81.95,0.1,221.27,24.59,,
ORD871,,West,Office Supplies,Binders,Consumer,4,68.93,0.1,248.15,33.22,,
ORD872,2021-09-02,Central,Office Supplies,Storage,Consumer,4,50.22,0.2,160.7,39.88,2021.0,9.0
ORD873,2020-10-02,West,Furniture,Tables,Home Office,4,116.46,0.15,395.96,89.93,2020.0,10.0
ORD874,,Central,Technology,Computers,Corporate,5,85.17,0.0,425.85,45.62,,
ORD875,,East,Furniture,Furnishings,Corporate,4,73.75,0.0,295.0,40.48,,
ORD876,2018-10-12,West,Office Supplies,Paper,Corporate,2,98.58,0.15,167.59,31.28,2018.0,10.0
ORD877,,South,Technology,Computers,Home Office,2,92.44,0.0,184.88,54.83,,
ORD878,,Central,Technology,Phones,Home Office,1,173.63,0.1,156.27,24.65,,
ORD879,2022-09-09,Central,Furniture,Tables,Corporate,1,142.01,0.2,113.61,25.62,2022.0,9.0
ORD880,2019-06-03,Central,Office Supplies,Binders,Home Office,3,38.02,0.0,114.06,17.59,2019.0,6.0
ORD881,2019-05-01,South,Furniture,Tables,Home Office,3,110.35,0.0,331.05,45.75,2019.0,5.0
ORD882,,South,Office Supplies,Art,Corporate,2,98.62,0.3,138.07,31.07,,
ORD883,,South,Technology,Copiers,Home Office,2,58.84,0.0,117.68,18.8,,
ORD884,,South,Technology,Copiers,Consumer,1,77.5,0.2,62.0,8.9,,
ORD885,,East,Furniture,Chairs,Corporate,1,149.68,0.1,134.71,33.5,,
ORD886,,South,Office Supplies,Binders,Corporate,2,103.44,0.0,206.88,37.02,,
ORD887,,East,Technology,Accessories,Home Office,3,141.76,0.2,340.22,102.51,,
ORD888,,Central,Office Supplies,Storage,Corporate,4,90.29,0.0,361.16,46.06,,
ORD889,,West,Technology,Copiers,Corporate,4,21.82,0.15,74.19,18.5,,
ORD890,,West,Furniture,Chairs,Consumer,3,156.57,0.3,328.8,81.03,,
ORD891,2020-05-02,East,Technology,Phones,Home Office,3,15.9,0.2,38.16,10.57,2020.0,5.0
ORD892,,Central,Furniture,Furnishings,Home Office,5,166.5,0.15,707.62,170.01,,
ORD893,,Central,Technology,Copiers,Corporate,4,86.9,0.0,347.6,51.79,,
ORD894,2022-09-07,Central,Technology,Phones,Home Office,5,59.47,0.3,208.15,44.25,2022.0,9.0
ORD895,2020-07-03,Central,Office Supplies,Storage,Consumer,2,138.61,0.0,277.22,69.53,2020.0,7.0
ORD896,2021-04-05,East,Furniture,Bookcases,Consumer,5,137.33,0.1,617.99,146.15,2021.0,4.0
ORD897,,South,Technology,Accessories,Home Office,1,48.14,0.0,48.14,11.9,,
ORD898,,West,Furniture,Bookcases,Consumer,2,115.1,0.2,184.16,31.18,,
ORD899,,East,Technology,Computers,Consumer,1,145.98,0.3,102.19,17.35,,
ORD900,,Central,Technology,Copiers,Home Office,2,107.42,0.2,171.87,26.43,,
ORD901,,East,Technology,Computers,Corporate,4,105.89,0.3,296.49,47.33,,
ORD902,,South,Technology,Accessories,Corporate,3,86.34,0.15,220.17,57.02,,
ORD903,2018-11-08,South,Technology,Accessories,Corporate,1,138.68,0.2,110.94,15.85,2018.0,11.0
ORD904,,Central,Furniture,Furnishings,Consumer,4,149.83,0.1,539.39,110.81,,
ORD905,,West,Office Supplies,Art,Home Office,5,52.11,0.1,234.5,41.96,,
ORD906,,East,Office Supplies,Art,Corporate,1,20.91,0.15,17.77,3.28,,
ORD907,,West,Office Supplies,Storage,Corporate,3,103.58,0.3,217.52,47.89,,
ORD908,,East,Furniture,Furnishings,Consumer,5,97.69,0.3,341.91,24.98,,
ORD909,2021-12-05,West,Furniture,Bookcases,Corporate,3,145.69,0.15,371.51,83.32,2021.0,12.0
ORD910,,West,Technology,Phones,Home Office,5,77.74,0.0,388.7,111.13,,
ORD911,,East,Furniture,Chairs,Home Office,1,212.42,0.0,212.42,45.79,,
ORD912,2018-11-05,East,Furniture,Furnishings,Consumer,2,132.14,0.0,264.28,31.68,2018.0,11.0
ORD913,2021-03-01,East,Office Supplies,Storage,Home Office,1,114.47,0.2,91.58,11.62,2021.0,3.0
ORD914,,South,Office Supplies,Art,Consumer,3,59.21,0.3,124.34,24.05,,
ORD915,,East,Office Supplies,Art,Home Office,2,101.25,0.2,162.0,25.5,,
ORD916,,South,Furniture,Furnishings,Consumer,2,68.95,0.0,137.9,34.21,,
ORD917,,East,Technology,Phones,Home Office,3,172.3,0.0,516.9,109.28,,
ORD918,,Central,Office Supplies,Storage,Home Office,3,49.5,0.0,148.5,28.17,,
ORD919,,West,Technology,Copiers,Corporate,5,148.77,0.1,669.47,97.25,,
ORD920,2022-01-01,Central,Office Supplies,Art,Home Office,1,70.67,0.1,63.6,16.74,2022.0,1.0
ORD921,,West,Office Supplies,Storage,Home Office,1,155.54,0.1,139.99,40.09,,
ORD922,2021-01-04,South,Furniture,Chairs,Home Office,2,63.24,0.2,101.18,17.57,2021.0,1.0
ORD923,,Central,Technology,Copiers,Consumer,5,110.23,0.0,551.15,124.44,,
ORD924,2021-12-08,South,Furniture,Tables,Consumer,3,109.23,0.0,327.69,90.74,2021.0,12.0
ORD925,2021-03-11,East,Office Supplies,Binders,Corporate,3,77.44,0.15,197.47,50.49,2021.0,3.0
ORD926,2022-02-02,South,Furniture,Bookcases,Corporate,2,65.05,0.0,130.1,27.29,2022.0,2.0
ORD927,,West,Technology,Phones,Corporate,1,130.36,0.2,104.29,21.29,,
ORD928,,West,Technology,Copiers,Corporate,4,146.21,0.0,584.84,95.85,,
ORD929,2018-08-01,East,Technology,Phones,Home Office,4,88.36,0.2,282.75,34.05,2018.0,8.0
ORD930,,Central,Furniture,Furnishings,Consumer,4,101.94,0.15,346.6,81.48,,
ORD931,,Central,Office Supplies,Binders,Home Office,1,110.39,0.2,88.31,20.15,,
ORD932,,Central,Technology,Copiers,Home Office,4,28.84,0.0,115.36,23.84,,
ORD933,,East,Furniture,Tables,Home Office,5,58.12,0.3,203.42,30.83,,
ORD934,,West,Office Supplies,Binders,Home Office,5,73.41,0.15,311.99,92.79,,
ORD935,2022-07-11,South,Office Supplies,Paper,Consumer,3,86.35,0.15,220.19,46.25,2022.0,7.0
ORD936,2022-08-11,Central,Technology,Copiers,Consumer,2,126.17,0.2,201.87,35.21,2022.0,8.0
ORD937,2018-07-01,East,Technology,Computers,Consumer,3,151.47,0.1,408.97,111.1,2018.0,7.0
ORD938,2022-07-05,Central,Technology,Copiers,Corporate,4,102.39,0.15,348.13,35.3,2022.0,7.0
ORD939,2022-08-01,East,Office Supplies,Art,Home Office,3,123.03,0.1,332.18,37.75,2022.0,8.0
