Order ID,Order Date,Region,Category,Sub-Category,Segment,Quantity,Unit Price,Discount,Sales,Profit,Year,Month
ORD531,2021-06-05,West,Furniture,Furnishings,Consumer,4,153.69,0.3,430.33,116.24,2021,6
ORD532,2018-11-19,South,Technology,Accessories,Home Office,3,58.5,0.2,140.4,26.05,2018,11
ORD533,2021-04-27,South,Technology,Computers,Home Office,5,90.86,0.0,454.3,108.44,2021,4
ORD534,2018-06-02,Central,Office Supplies,Art,Home Office,5,125.55,0.0,627.75,150.52,2018,6
ORD535,2022-01-01,Central,Furniture,Bookcases,Consumer,5,126.69,0.0,633.45,155.17,2022,1
ORD536,2019-02-04,Central,Furniture,Furnishings,Corporate,2,99.75,0.0,199.5,22.82,2019,2
ORD537,2022-08-10,South,Technology,Computers,Corporate,1,86.45,0.15,73.48,17.96,2022,8
ORD538,2018-08-03,East,Furniture,Chairs,Home Office,2,148.4,0.1,267.12,73.53,2018,8
ORD539,2022-03-30,West,Technology,Accessories,Home Office,4,127.26,0.0,509.04,153.79,2022,3
ORD540,2021-07-16,West,Office Supplies,Binders,Corporate,1,74.29,0.2,59.43,9.14,2021,7
ORD541,2020-12-13,West,Technology,Computers,Home Office,4,96.59,0.0,386.36,62.53,2020,12
ORD542,2021-11-01,West,Technology,Accessories,Home Office,1,133.48,0.3,93.44,18.59,2021,11
ORD543,2019-02-21,South,Furniture,Bookcases,Consumer,5,148.74,0.1,669.33,141.25,2019,2
ORD544,2019-12-03,West,Office Supplies,Paper,Consumer,4,28.98,0.3,81.14,12.78,2019,12
ORD545,2019-02-13,West,Office Supplies,Art,Consumer,1,73.71,0.0,73.71,8.91,2019,2
ORD546,2018-07-22,East,Furniture,Tables,Corporate,3,74.94,0.1,202.34,52.24,2018,7
ORD547,2022-06-09,East,Office Supplies,Art,Consumer,5,9.39,0.1,42.26,10.59,2022,6
ORD548,2019-03-21,Central,Office Supplies,Storage,Corporate,4,117.44,0.1,422.78,74.93,2019,3
ORD549,2022-11-09,West,Furniture,Furnishings,Consumer,2,66.13,0.3,92.58,16.1,2022,11
ORD550,2019-06-08,South,Technology,Accessories,Home Office,4,85.73,0.0,342.92,71.67,2019,6
ORD551,2021-07-27,South,Furniture,Bookcases,Home Office,4,77.45,0.2,247.84,53.91,2021,7
ORD552,2021-07-30,Central,Furniture,Furnishings,Corporate,1,68.99,0.2,55.19,12.37,2021,7
ORD553,2018-01-02,South,Technology,Copiers,Consumer,2,75.92,0.0,151.84,33.41,2018,1
ORD554,2020-06-03,South,Office Supplies,Storage,Home Office,5,52.96,0.15,225.08,20.33,2020,6
ORD555,2022-01-02,Central,Office Supplies,Storage,Consumer,3,99.27,0.0,297.81,60.68,2022,1
ORD556,2018-06-18,West,Technology,Accessories,Home Office,1,71.55,0.0,71.55,17.11,2018,6
ORD557,2020-11-17,Central,Furniture,Chairs,Consumer,4,102.54,0.2,328.13,48.9,2020,11
ORD558,2020-04-18,Central,Furniture,Chairs,Corporate,3,70.24,0.2,168.58,21.27,2020,4
ORD559,2020-04-15,Central,Office Supplies,Art,Consumer,5,64.02,0.1,288.09,58.27,2020,4
ORD560,2018-12-29,West,Office Supplies,Art,Home Office,5,107.17,0.15,455.47,68.91,2018,12
ORD561,2018-01-03,Central,Technology,Accessories,Corporate,1,116.57,0.0,116.57,23.99,2018,1
ORD562,2018-01-23,South,Technology,Phones,Home Office,1,139.65,0.2,111.72,34.92,2018,1
ORD563,2021-10-05,West,Furniture,Tables,Consumer,1,56.42,0.0,56.42,10.26,2021,10
ORD564,2022-12-30,Central,Technology,Accessories,Home Office,2,123.88,0.1,222.98,35.81,2022,12
ORD565,2022-07-02,West,Technology,Computers,Consumer,1,139.59,0.0,139.59,41.95,2022,7
ORD566,2018-10-14,South,Technology,Computers,Corporate,3,150.72,0.3,316.51,81.47,2018,10
ORD567,2022-02-16,South,Technology,Computers,Corporate,4,132.65,0.0,530.6,36.66,2022,2
ORD568,2019-10-14,Central,Office Supplies,Paper,Corporate,5,159.49,0.3,558.22,115.89,2019,10
ORD569,2020-01-29,South,Technology,Accessories,Consumer,4,45.9,0.3,128.52,27.2,2020,1
ORD570,2019-05-14,Central,Technology,Copiers,Corporate,3,161.5,0.2,387.6,75.89,2019,5
ORD571,2022-08-07,East,Technology,Phones,Home Office,1,127.26,0.0,127.26,25.74,2022,8
ORD572,2019-06-04,West,Technology,Copiers,Home Office,1,32.27,0.2,25.82,4.28,2019,6
ORD573,2018-10-08,East,Office Supplies,Paper,Consumer,5,92.4,0.15,392.7,96.28,2018,10
ORD574,2019-04-10,Central,Furniture,Tables,Consumer,2,93.88,0.15,159.6,30.54,2019,4
ORD575,2018-01-27,East,Furniture,Tables,Home Office,3,63.46,0.0,190.38,49.33,2018,1
ORD576,2020-10-09,West,Technology,Copiers,Consumer,4,117.41,0.0,469.64,82.75,2020,10
ORD577,2018-11-11,Central,Office Supplies,Art,Home Office,5,87.4,0.2,349.6,96.62,2018,11
ORD578,2022-07-30,West,Office Supplies,Binders,Home Office,2,93.93,0.0,187.86,30.86,2022,7
ORD579,2018-06-01,South,Furniture,Tables,Corporate,4,117.96,0.0,471.84,110.32,2018,6
ORD580,2019-04-24,South,Technology,Copiers,Consumer,4,84.91,0.3,237.75,54.6,2019,4
ORD581,2021-08-21,East,Furniture,Furnishings,Corporate,1,77.43,0.1,69.69,15.71,2021,8
ORD582,2022-12-05,West,Office Supplies,Storage,Corporate,4,81.5,0.2,260.8,48.91,2022,12
ORD583,2020-01-30,South,Technology,Phones,Home Office,3,17.4,0.3,36.54,8.28,2020,1
ORD584,2022-03-26,South,Office Supplies,Paper,Home Office,5,78.47,0.15,333.5,71.29,2022,3
ORD585,2019-07-23,East,Office Supplies,Art,Home Office,1,92.49,0.0,92.49,14.3,2019,7
ORD586,2022-08-05,Central,Office Supplies,Binders,Consumer,3,77.43,0.0,232.29,51.17,2022,8
ORD587,2020-02-14,South,Technology,Computers,Corporate,2,174.65,0.15,296.91,37.19,2020,2
ORD588,2021-04-02,East,Technology,Computers,Home Office,3,109.48,0.15,279.17,38.73,2021,4
ORD589,2022-11-22,South,Furniture,Bookcases,Home Office,2,28.98,0.1,52.16,9.27,2022,11
ORD590,2021-01-25,Central,Furniture,Chairs,Corporate,5,58.76,0.3,205.66,43.53,2021,1
ORD591,2018-06-08,Central,Office Supplies,Storage,Home Office,4,108.34,0.1,390.02,103.86,2018,6
ORD592,2018-09-28,East,Technology,Copiers,Consumer,1,116.21,0.2,92.97,23.99,2018,9
ORD593,2021-12-01,West,Technology,Accessories,Consumer,1,124.6,0.0,124.6,33.83,2021,12
ORD594,2020-09-20,East,Technology,Phones,Consumer,1,102.98,0.0,102.98,23.86,2020,9
ORD595,2019-09-14,South,Office Supplies,Art,Corporate,2,71.94,0.0,143.88,32.64,2019,9
ORD596,2019-11-16,South,Furniture,Chairs,Home Office,5,107.89,0.2,431.56,107.01,2019,11
ORD597,2018-04-25,West,Office Supplies,Art,Consumer,4,76.81,0.1,276.52,64.86,2018,4
ORD598,2022-04-27,Central,Office Supplies,Paper,Home Office,2,118.7,0.0,237.4,66.07,2022,4
ORD599,2018-01-20,West,Technology,Copiers,Consumer,4,144.27,0.0,577.08,124.13,2018,1
ORD600,2022-01-24,Central,Office Supplies,Binders,Home Office,2,38.37,0.2,61.39,13.07,2022,1
ORD601,2021-01-07,West,Furniture,Furnishings,Corporate,3,142.2,0.3,298.62,45.34,2021,1
ORD602,2022-08-24,Central,Furniture,Furnishings,Home Office,5,141.75,0.3,496.12,146.59,2022,8
ORD603,2022-12-15,East,Technology,Phones,Home Office,3,141.71,0.0,425.13,96.61,2022,12
ORD604,2020-07-07,West,Technology,Copiers,Home Office,3,63.33,0.1,170.99,30.54,2020,7
ORD605,2018-03-28,Central,Office Supplies,Binders,Home Office,4,125.34,0.15,426.16,62.49,2018,3
ORD606,2020-12-03,Central,Office Supplies,Art,Corporate,3,134.84,0.3,283.16,28.7,2020,12
ORD607,2019-08-30,Central,Technology,Phones,Corporate,2,90.12,0.0,180.24,27.89,2019,8
ORD608,2022-01-23,East,Technology,Copiers,Consumer,3,55.3,0.0,165.9,28.24,2022,1
ORD609,2020-03-15,East,Office Supplies,Paper,Corporate,4,72.34,0.0,289.36,67.46,2020,3
ORD610,2018-01-18,Central,Office Supplies,Storage,Corporate,4,87.56,0.15,297.7,62.75,2018,1
ORD611,2020-07-29,Central,Office Supplies,Storage,Consumer,1,28.84,0.15,24.51,4.95,2020,7
ORD612,2019-12-25,East,Technology,Accessories,Consumer,2,119.43,0.15,203.03,42.12,2019,12
ORD613,2020-01-24,South,Furniture,Bookcases,Consumer,1,59.55,0.1,53.59,9.97,2020,1
ORD614,2021-06-03,West,Office Supplies,Art,Consumer,1,114.31,0.2,91.45,20.69,2021,6
ORD615,2022-08-04,West,Technology,Phones,Home Office,4,139.27,0.1,501.37,95.68,2022,8
ORD616,2020-01-28,Central,Technology,Computers,Home Office,1,138.88,0.0,138.88,23.87,2020,1
ORD617,2020-08-04,East,Office Supplies,Art,Consumer,1,135.03,0.0,135.03,19.12,2020,8
ORD618,2019-05-24,South,Office Supplies,Storage,Consumer,2,70.93,0.15,120.58,35.93,2019,5
ORD619,2020-03-14,East,Furniture,Bookcases,Consumer,1,127.43,0.15,108.32,17.35,2020,3
ORD620,2022-05-12,South,Technology,Phones,Home Office,2,34.17,0.3,47.84,6.53,2022,5
ORD621,2022-07-18,Central,Furniture,Bookcases,Home Office,1,48.61,0.0,48.61,8.76,2022,7
ORD622,2018-12-30,East,Furniture,Tables,Corporate,2,105.07,0.1,189.13,52.86,2018,12
ORD623,2021-04-21,South,Office Supplies,Storage,Home Office,5,113.36,0.2,453.44,87.19,2021,4
ORD624,2018-07-31,West,Furniture,Furnishings,Corporate,5,41.2,0.0,206.0,43.99,2018,7
ORD625,2019-12-25,West,Technology,Phones,Corporate,5,58.64,0.3,205.24,45.64,2019,12
ORD626,2019-05-15,Central,Furniture,Furnishings,Consumer,2,90.4,0.15,153.68,32.05,2019,5
ORD627,2018-07-07,West,Furniture,Chairs,Home Office,4,153.37,0.15,521.46,128.1,2018,7
ORD628,2021-06-29,East,Technology,Copiers,Home Office,1,58.71,0.0,58.71,16.09,2021,6
ORD629,2021-08-31,South,Technology,Copiers,Consumer,1,122.46,0.0,122.46,30.86,2021,8
ORD630,2020-11-10,East,Office Supplies,Storage,Home Office,4,47.39,0.0,189.56,21.17,2020,11
ORD631,2021-10-16,South,Technology,Copiers,Consumer,5,144.47,0.0,722.35,177.72,2021,10
ORD632,2021-03-31,South,Furniture,Furnishings,Home Office,4,176.63,0.3,494.56,134.37,2021,3
ORD633,2019-08-06,South,Office Supplies,Art,Corporate,2,88.25,0.2,141.2,29.26,2019,8
ORD634,2019-08-16,South,Furniture,Chairs,Corporate,1,41.38,0.2,33.1,3.67,2019,8
ORD635,2019-08-21,East,Technology,Phones,Home Office,5,103.67,0.2,414.68,97.23,2019,8
ORD636,2019-06-09,Central,Technology,Computers,Home Office,3,118.05,0.0,354.15,62.86,2019,6
ORD637,2022-04-26,East,Furniture,Tables,Consumer,1,139.46,0.0,139.46,37.35,2022,4
ORD638,2020-11-24,East,Furniture,Bookcases,Home Office,4,77.43,0.3,216.8,51.0,2020,11
ORD639,2019-07-08,East,Technology,Accessories,Corporate,5,141.44,0.3,495.04,117.59,2019,7
ORD640,2018-06-07,Central,Furniture,Tables,Consumer,5,82.58,0.1,371.61,98.77,2018,6
ORD641,2018-10-26,Central,Technology,Accessories,Corporate,2,127.87,0.1,230.17,44.78,2018,10
ORD642,2021-02-19,East,Office Supplies,Storage,Corporate,1,74.56,0.0,74.56,11.92,2021,2
ORD643,2021-09-06,South,Furniture,Bookcases,Consumer,4,2.62,0.15,8.91,2.63,2021,9
ORD644,2021-01-10,West,Technology,Copiers,Corporate,2,94.54,0.2,151.26,44.66,2021,1
ORD645,2022-11-04,Central,Office Supplies,Binders,Corporate,3,154.53,0.0,463.59,93.77,2022,11
ORD646,2018-04-25,Central,Technology,Accessories,Corporate,3,107.69,0.0,323.07,84.76,2018,4
ORD647,2021-02-11,West,Technology,Computers,Consumer,5,87.69,0.0,438.45,81.22,2021,2
ORD648,2019-09-12,South,Furniture,Furnishings,Corporate,3,116.01,0.0,348.03,70.82,2019,9
ORD649,2020-12-06,South,Office Supplies,Art,Consumer,5,91.7,0.3,320.95,51.29,2020,12
ORD650,2019-09-12,West,Office Supplies,Binders,Consumer,5,137.26,0.15,583.35,126.01,2019,9
ORD651,2018-05-21,South,Office Supplies,Binders,Consumer,3,45.62,0.2,109.49,24.63,2018,5
ORD652,2018-04-12,South,Furniture,Chairs,Consumer,3,39.69,0.0,119.07,21.5,2018,4
ORD653,2020-11-21,East,Furniture,Bookcases,Home Office,4,140.05,0.3,392.14,65.17,2020,11
ORD654,2020-02-21,South,Office Supplies,Binders,Corporate,2,144.87,0.0,289.74,51.29,2020,2
ORD655,2019-12-17,Central,Technology,Accessories,Corporate,4,102.87,0.0,411.48,72.37,2019,12
ORD656,2022-08-21,West,Technology,Accessories,Corporate,3,147.93,0.1,399.41,105.69,2022,8
ORD657,2020-07-28,East,Furniture,Bookcases,Corporate,2,147.41,0.2,235.86,42.38,2020,7
ORD658,2021-09-27,South,Furniture,Chairs,Home Office,1,178.65,0.0,178.65,38.87,2021,9
ORD659,2020-03-19,East,Furniture,Tables,Corporate,1,202.24,0.1,182.02,51.0,2020,3
ORD660,2018-11-22,South,Office Supplies,Paper,Home Office,4,67.75,0.15,230.35,38.76,2018,11
ORD661,2018-01-08,South,Furniture,Furnishings,Consumer,4,43.8,0.15,148.92,24.83,2018,1
ORD662,2021-12-29,Central,Furniture,Tables,Home Office,5,30.68,0.15,130.39,30.57,2021,12
ORD663,2021-07-24,Central,Office Supplies,Paper,Home Office,3,146.85,0.15,374.47,81.71,2021,7
ORD664,2022-01-22,Central,Office Supplies,Binders,Consumer,5,109.02,0.1,490.59,88.88,2022,1
ORD665,2022-12-19,South,Furniture,Chairs,Consumer,5,134.39,0.0,671.95,126.15,2022,12
ORD666,2020-06-01,South,Office Supplies,Art,Corporate,2,86.53,0.3,121.14,16.91,2020,6
ORD667,2019-01-01,East,Office Supplies,Paper,Corporate,1,131.14,0.3,91.8,16.97,2019,1
ORD668,2018-07-28,West,Office Supplies,Storage,Consumer,2,94.36,0.2,150.98,36.64,2018,7
ORD669,2020-11-01,Central,Furniture,Tables,Consumer,3,76.52,0.2,183.65,61.32,2020,11
ORD670,2019-02-21,West,Office Supplies,Art,Consumer,2,11.58,0.0,23.16,3.97,2019,2
ORD671,2020-09-07,Central,Furniture,Bookcases,Consumer,1,53.53,0.15,45.5,9.48,2020,9
ORD672,2022-12-31,Central,Office Supplies,Art,Consumer,4,28.67,0.0,114.68,21.98,2022,12
ORD673,2018-09-27,South,Office Supplies,Paper,Home Office,4,121.04,0.1,435.74,128.8,2018,9
ORD674,2021-06-22,East,Office Supplies,Binders,Corporate,1,169.51,0.3,118.66,29.42,2021,6
ORD675,2018-08-25,Central,Office Supplies,Art,Home Office,4,9.37,0.3,26.24,6.03,2018,8
ORD676,2019-05-30,South,Office Supplies,Storage,Corporate,2,147.32,0.15,250.44,64.32,2019,5
ORD677,2020-07-07,East,Office Supplies,Art,Corporate,2,127.62,0.1,229.72,50.19,2020,7
ORD678,2018-05-01,West,Office Supplies,Paper,Corporate,5,34.03,0.1,153.14,21.36,2018,5
ORD679,2018-01-08,South,Office Supplies,Storage,Consumer,3,163.76,0.0,491.28,83.54,2018,1
ORD680,2020-04-28,East,Technology,Copiers,Home Office,2,32.01,0.0,64.02,13.95,2020,4
ORD681,2022-11-17,West,Furniture,Chairs,Corporate,2,65.55,0.1,117.99,15.41,2022,11
ORD682,2020-09-12,South,Furniture,Tables,Corporate,3,118.59,0.1,320.19,81.67,2020,9
ORD683,2018-08-24,East,Technology,Computers,Home Office,3,148.99,0.1,402.27,36.49,2018,8
ORD684,2019-03-05,West,Technology,Accessories,Consumer,4,150.18,0.0,600.72,157.04,2019,3
ORD685,2020-06-05,East,Technology,Phones,Consumer,3,104.94,0.1,283.34,66.38,2020,6
ORD686,2018-11-15,South,Office Supplies,Storage,Corporate,4,103.39,0.3,289.49,59.33,2018,11
ORD687,2022-08-11,West,Furniture,Chairs,Consumer,4,129.71,0.1,466.96,72.35,2022,8
ORD688,2020-09-10,West,Furniture,Chairs,Consumer,1,92.3,0.1,83.07,18.89,2020,9
ORD689,2020-07-29,South,Office Supplies,Storage,Home Office,2,124.71,0.0,249.42,70.3,2020,7
ORD690,2020-08-11,Central,Office Supplies,Paper,Home Office,4,89.38,0.15,303.89,43.66,2020,8
ORD691,2021-08-14,East,Office Supplies,Art,Corporate,5,63.79,0.0,318.95,72.53,2021,8
ORD692,2021-07-19,Central,Technology,Copiers,Home Office,2,48.01,0.3,67.21,14.44,2021,7
ORD693,2020-10-04,Central,Office Supplies,Storage,Consumer,3,42.76,0.0,128.28,24.48,2020,10
ORD694,2020-04-29,West,Technology,Copiers,Home Office,4,140.67,0.15,478.28,66.55,2020,4
ORD695,2021-01-05,West,Office Supplies,Art,Home Office,3,127.99,0.1,345.57,89.15,2021,1
ORD696,2018-04-21,East,Office Supplies,Paper,Consumer,4,124.92,0.0,499.68,58.84,2018,4
ORD697,2019-10-03,Central,Technology,Computers,Consumer,2,70.24,0.0,140.48,25.89,2019,10
ORD698,2022-01-26,South,Office Supplies,Art,Corporate,4,86.18,0.2,275.78,21.87,2022,1
ORD699,2019-03-10,West,Office Supplies,Paper,Corporate,4,120.98,0.1,435.53,114.62,2019,3
ORD700,2022-04-17,Central,Technology,Computers,Consumer,5,134.8,0.2,539.2,122.32,2022,4
ORD701,2018-02-18,West,Office Supplies,Art,Consumer,5,129.45,0.2,517.8,111.67,2018,2
ORD702,2022-04-05,South,Office Supplies,Art,Home Office,4,131.44,0.0,525.76,111.95,2022,4
ORD703,2018-10-08,Central,Furniture,Bookcases,Corporate,2,93.2,0.0,186.4,46.01,2018,10
ORD704,2020-02-26,South,Office Supplies,Storage,Corporate,1,120.96,0.1,108.86,29.0,2020,2
ORD705,2021-08-21,West,Office Supplies,Art,Home Office,2,72.3,0.1,130.14,22.4,2021,8
ORD706,2019-01-31,Central,Technology,Phones,Consumer,4,137.04,0.0,548.16,92.93,2019,1
ORD707,2018-12-24,South,Technology,Accessories,Corporate,1,96.04,0.2,76.83,13.34,2018,12
ORD708,2022-04-20,East,Office Supplies,Art,Corporate,3,152.36,0.2,365.66,74.18,2022,4
ORD709,2018-07-21,West,Technology,Phones,Corporate,3,14.8,0.3,31.08,4.21,2018,7
ORD710,2019-08-28,East,Technology,Accessories,Home Office,4,213.21,0.0,852.84,151.16,2019,8
ORD711,2019-08-22,East,Office Supplies,Binders,Corporate,4,84.97,0.2,271.9,49.96,2019,8
ORD712,2021-07-31,East,Furniture,Tables,Corporate,1,107.65,0.3,75.36,12.24,2021,7
ORD713,2022-10-16,West,Technology,Phones,Corporate,5,101.9,0.0,509.5,82.93,2022,10
ORD714,2019-04-25,West,Furniture,Bookcases,Corporate,1,99.88,0.0,99.88,15.44,2019,4
ORD715,2022-07-23,Central,Technology,Accessories,Corporate,1,132.98,0.0,132.98,22.6,2022,7
ORD716,2022-11-03,East,Technology,Copiers,Consumer,2,68.72,0.1,123.7,31.58,2022,11
ORD717,2022-04-15,West,Technology,Computers,Corporate,3,65.13,0.1,175.85,40.13,2022,4
ORD718,2020-01-17,South,Office Supplies,Art,Home Office,4,133.47,0.0,533.88,149.04,2020,1
ORD719,2020-01-28,West,Furniture,Bookcases,Consumer,4,99.98,0.2,319.94,67.96,2020,1
ORD720,2019-09-23,East,Office Supplies,Storage,Consumer,4,113.32,0.15,385.29,91.23,2019,9
ORD721,2020-11-09,South,Furniture,Tables,Home Office,1,153.3,0.2,122.64,36.85,2020,11
ORD722,2021-07-03,West,Furniture,Tables,Corporate,2,19.98,0.0,39.96,5.87,2021,7
ORD723,2019-06-13,West,Furniture,Chairs,Consumer,4,170.43,0.2,545.38,62.73,2019,6
ORD724,2020-01-04,South,Technology,Computers,Corporate,2,105.19,0.15,178.82,27.44,2020,1
ORD725,2018-11-20,Central,Furniture,Tables,Consumer,5,22.74,0.15,96.64,14.87,2018,11
ORD726,2020-07-15,Central,Furniture,Furnishings,Home Office,3,45.46,0.15,115.92,17.97,2020,7
ORD727,2019-05-06,Central,Office Supplies,Art,Home Office,1,162.66,0.0,162.66,21.23,2019,5
ORD728,2019-07-11,East,Office Supplies,Binders,Corporate,4,77.5,0.0,310.0,77.3,2019,7
ORD729,2018-10-22,South,Furniture,Chairs,Home Office,5,166.44,0.0,832.2,162.19,2018,10
ORD730,2021-12-17,West,Office Supplies,Art,Consumer,3,110.48,0.3,232.01,47.0,2021,12
ORD731,2019-09-18,East,Office Supplies,Art,Home Office,1,159.65,0.0,159.65,23.13,2019,9
ORD732,2019-01-23,South,Technology,Computers,Consumer,3,125.18,0.3,262.88,60.34,2019,1
ORD733,2021-03-12,Central,Office Supplies,Art,Consumer,5,135.19,0.0,675.95,94.05,2021,3
ORD734,2018-06-29,South,Technology,Computers,Corporate,1,143.38,0.0,143.38,23.25,2018,6
ORD735,2022-07-31,West,Office Supplies,Binders,Home Office,4,110.46,0.1,397.66,101.81,2022,7
ORD736,2020-09-09,Central,Technology,Copiers,Corporate,4,25.8,0.0,103.2,27.53,2020,9
ORD737,2018-04-19,South,Technology,Computers,Corporate,5,130.41,0.1,586.85,89.89,2018,4
ORD738,2019-04-01,South,Office Supplies,Storage,Consumer,5,155.82,0.2,623.28,163.24,2019,4
ORD739,2020-11-19,West,Technology,Accessories,Corporate,2,49.61,0.1,89.3,18.11,2020,11
ORD740,2022-12-16,South,Office Supplies,Storage,Corporate,4,171.07,0.1,615.85,112.5,2022,12
ORD741,2018-01-15,East,Furniture,Chairs,Corporate,2,14.49,0.0,28.98,7.06,2018,1
ORD742,2021-11-06,West,Technology,Phones,Home Office,1,104.11,0.15,88.49,26.53,2021,11
ORD743,2021-12-20,Central,Furniture,Furnishings,Corporate,3,78.65,0.0,235.95,48.33,2021,12
ORD744,2018-02-06,East,Office Supplies,Binders,Consumer,3,148.1,0.1,399.87,65.22,2018,2
ORD745,2022-05-05,South,Furniture,Tables,Corporate,1,35.5,0.15,30.18,7.87,2022,5
ORD746,2021-05-20,East,Technology,Copiers,Home Office,4,89.19,0.0,356.76,73.87,2021,5
ORD747,2022-02-01,Central,Office Supplies,Binders,Consumer,5,133.29,0.3,466.51,62.92,2022,2
ORD748,2022-03-24,East,Furniture,Tables,Home Office,2,78.51,0.3,109.91,26.17,2022,3
ORD749,2018-04-19,West,Technology,Accessories,Home Office,2,71.55,0.1,128.79,21.14,2018,4
ORD750,2020-09-15,South,Technology,Copiers,Consumer,3,87.37,0.15,222.79,47.57,2020,9
ORD751,2021-03-15,East,Technology,Phones,Consumer,4,44.23,0.2,141.54,25.31,2021,3
ORD752,2018-02-10,South,Office Supplies,Art,Home Office,4,31.62,0.1,113.83,22.82,2018,2
ORD753,2018-10-15,Central,Office Supplies,Binders,Home Office,3,137.19,0.1,370.41,70.26,2018,10
ORD754,2021-01-12,West,Office Supplies,Binders,Consumer,5,37.53,0.1,168.89,39.53,2021,1
ORD755,2020-02-24,East,Technology,Computers,Corporate,4,77.34,0.1,278.42,66.12,2020,2
ORD756,2020-07-09,South,Furniture,Furnishings,Consumer,1,82.12,0.3,57.48,7.84,2020,7
ORD757,2020-07-26,Central,Office Supplies,Art,Consumer,3,98.26,0.0,294.78,38.21,2020,7
ORD758,2018-12-26,West,Furniture,Furnishings,Corporate,1,126.69,0.0,126.69,20.87,2018,12
ORD759,2022-03-10,West,Office Supplies,Paper,Home Office,1,122.39,0.0,122.39,29.5,2022,3
ORD760,2019-10-03,South,Furniture,Chairs,Home Office,5,33.28,0.0,166.4,24.97,2019,10
ORD761,2020-08-07,Central,Furniture,Bookcases,Consumer,5,98.96,0.3,346.36,59.58,2020,8
ORD762,2021-11-24,West,Technology,Accessories,Home Office,2,46.7,0.2,74.72,16.62,2021,11
ORD763,2022-03-15,South,Office Supplies,Art,Consumer,5,63.78,0.0,318.9,38.66,2022,3
ORD764,2022-09-11,Central,Technology,Computers,Corporate,3,144.17,0.15,367.63,74.85,2022,9
ORD765,2019-11-07,Central,Technology,Copiers,Corporate,3,171.53,0.0,514.59,125.53,2019,11
ORD766,2019-03-16,West,Furniture,Furnishings,Home Office,4,89.12,0.1,320.83,84.55,2019,3
ORD767,2021-09-01,South,Furniture,Bookcases,Corporate,5,119.67,0.15,508.6,99.91,2021,9
ORD768,2020-08-10,Central,Office Supplies,Storage,Corporate,5,105.26,0.2,421.04,63.17,2020,8
ORD769,2022-01-29,West,Technology,Phones,Home Office,2,38.67,0.1,69.61,10.11,2022,1
ORD770,2022-01-26,Central,Technology,Accessories,Home Office,1,125.31,0.3,87.72,19.89,2022,1
ORD771,2022-08-30,East,Office Supplies,Paper,Home Office,4,103.1,0.0,412.4,107.22,2022,8
ORD772,2019-08-10,West,Technology,Accessories,Corporate,4,40.54,0.2,129.73,28.49,2019,8
ORD773,2018-09-05,Central,Furniture,Tables,Consumer,3,92.77,0.0,278.31,41.05,2018,9
ORD774,2021-05-21,South,Furniture,Furnishings,Corporate,3,188.43,0.15,480.5,110.74,2021,5
ORD775,2019-06-24,Central,Furniture,Tables,Home Office,4,52.57,0.2,168.22,38.27,2019,6
ORD776,2018-11-27,West,Office Supplies,Storage,Consumer,1,115.96,0.0,115.96,20.74,2018,11
ORD777,2020-02-25,East,Office Supplies,Storage,Consumer,3,79.67,0.15,203.16,35.4,2020,2
ORD778,2022-07-06,South,Furniture,Tables,Consumer,3,128.41,0.0,385.23,68.1,2022,7
ORD779,2022-01-13,South,Office Supplies,Art,Corporate,5,132.6,0.0,663.0,127.15,2022,1
ORD780,2021-12-03,West,Office Supplies,Art,Corporate,1,117.32,0.2,93.86,17.56,2021,12
ORD781,2022-06-20,East,Technology,Computers,Consumer,4,191.08,0.0,764.32,126.38,2022,6
ORD782,2022-09-27,Central,Technology,Accessories,Home Office,1,119.45,0.0,119.45,15.48,2022,9
ORD783,2022-11-13,South,Furniture,Bookcases,Consumer,3,93.02,0.2,223.25,55.78,2022,11
ORD784,2020-09-05,East,Furniture,Bookcases,Corporate,5,148.8,0.15,632.4,107.18,2020,9
ORD785,2021-11-11,Central,Office Supplies,Storage,Consumer,1,149.06,0.0,149.06,36.53,2021,11
ORD786,2019-09-04,Central,Furniture,Tables,Consumer,5,78.23,0.0,391.15,94.62,2019,9
ORD787,2021-11-14,South,Furniture,Furnishings,Consumer,5,147.62,0.15,627.38,125.27,2021,11
ORD788,2021-07-14,Central,Office Supplies,Storage,Consumer,2,160.04,0.2,256.06,42.76,2021,7
ORD789,2022-11-30,South,Technology,Copiers,Consumer,5,134.17,0.0,670.85,165.98,2022,11
ORD790,2019-10-15,Central,Technology,Computers,Consumer,2,111.73,0.1,201.11,31.54,2019,10
ORD791,2022-03-27,South,Furniture,Furnishings,Home Office,1,135.03,0.1,121.53,20.96,2022,3
ORD792,2022-10-17,East,Office Supplies,Binders,Home Office,5,82.36,0.15,350.03,29.89,2022,10
ORD793,2019-07-30,Central,Furniture,Tables,Home Office,5,100.94,0.2,403.76,65.07,2019,7
ORD794,2018-02-25,East,Office Supplies,Storage,Corporate,2,119.42,0.15,203.01,52.73,2018,2
ORD795,2021-05-28,South,Technology,Computers,Home Office,4,49.32,0.1,177.55,37.52,2021,5
ORD796,2020-10-25,West,Office Supplies,Art,Consumer,3,171.09,0.3,359.29,88.52,2020,10
ORD797,2020-04-07,East,Furniture,Bookcases,Corporate,2,141.48,0.1,254.66,46.92,2020,4
